match_id,home_team,away_team,home_goals,away_goals,result,home_player1,home_player2,home_player3,home_player4,home_player5,home_player6,home_player7,home_player8,home_player9,home_player10,home_player11,home_player12,home_player13,home_player14,away_player1,away_player2,away_player3,away_player4,away_player5,away_player6,away_player7,away_player8,away_player9,away_player10,away_player11,away_player12,away_player13,away_player14
22533,Chelsea,Brighton and Hove Albion,2,0,1, Thibaut Courtois , Antonio Rudiger , Cesar Azpilicueta , Gary Cahill , Tiemoue Bakayoko , Marcos Alonso , NGolo Kante , Victor Moses , Cesc Fabregas , Eden Hazard , Alvaro Morata , Daniel Drinkwater , Willian , Michy Batshuayi , Mat Ryan , Ezequiel Schelotto , Lewis Dunk , Markus Suttner , Shane Duffy , Solly March , Jose Izquierdo , Beram Kayal , Davy Propper , Dale Stephens , Tomer Hemed , Pascal Gross , Anthony Knockaert , Glenn Murray 
22534,Crystal Palace,Arsenal,2,3,-1, Julian Speroni , Scott Dann , Martin Kelly , Jeffrey Schlupp , James Tomkins , Luka Milivojevic , Ruben Loftus-Cheek , Yohan Cabaye , Andros Townsend , Christian Benteke , Wilfried Zaha , Timothy Fosu-Mensah , James McArthur , Bakary Sako , Petr Cech , Laurent Koscielny , Shkodran Mustafi , Calum Chambers , Granit Xhaka , Jack Wilshere , Hector Bellerin , Sead Kolasinac , Mesut Ozil , Alexandre Lacazette , Alexis Sanchez , Ainsley Maitland-Niles , Francis Coquelin ,
22535,Huddersfield Town,Stoke City,1,1,0, Jonas Lossl , Christopher Schindler , Zanka , Tommy Smith , Chris Lowe , Aaron Mooy , Collin Quaner , Rajiv van La Parra , Tom Ince , Jonathan Hogg , Steve Mounie , Scott Malone , Laurent Depoitre , Joe Lolley , Jack Butland , Kurt Zouma , Ryan Shawcross , Kevin Wimmer , Thomas Edwards , Eric Maxim Choupo-Moting , Joe Allen , Geoff Cameron , Xherdan Shaqiri , Darren Fletcher , Peter Crouch , Ramadan Sobhi , Charlie Adam , Mame Biram Diouf 
22536,Liverpool,Swansea City,5,0,1, Simon Mignolet , Andrew Robertson , Joel Matip , Trent Alexander-Arnold , Ragnar Klavan , Georginio Wijnaldum , Alex Oxlade-Chamberlain , Emre Can , Mohamed Salah , Coutinho , Roberto Firmino , James Milner , Adam Lallana , Dominic Solanke , Lukasz Fabianski , Federico Fernandez , Martin Olsson , Kyle Naughton , Alfie Mawson , Tom Carroll , Roque Mesa , Jordan Ayew , Leroy Fer , Wayne Routledge , Oliver McBurnie , Renato Sanches , Sam Clucas , Tammy Abraham 
22537,Manchester United,Burnley,2,2,0, David de Gea , Marcos Rojo , Phil Jones , Ashley Young , Luke Shaw , Juan Mata , Marcus Rashford , Zlatan Ibrahimovic , Nemanja Matic , Paul Pogba , Romelu Lukaku , Henrikh Mkhitaryan , Jesse Lingard ,, Nick Pope , Ben Mee , Phil Bardsley , Kevin Long , Charlie Taylor , Jack Cork , Steven Defour , Scott Arfield , Jeff Hendrick , Johann Gudmundsson , Ashley Barnes , Jonathan Walters , Sam Vokes ,
22538,Newcastle United,Manchester City,0,1,-1, Robert Elliot , Javier Manquillo , Paul Dummett , Jamaal Lascelles , DeAndre Yedlin , Chancel Mbemba , Rolando Aarons , Jonjo Shelvey , Jacob Murphy , Mohamed Diame , Joselu , Christian Atsu , Mikel Merino , Dwight Gayle , Ederson , Nicolas Otamendi , Danilo , Vincent Kompany , Kyle Walker , Ilkay Gundogan , Kevin De Bruyne , Fernandinho , Sergio Aguero , Raheem Sterling , Bernardo Silva , Eliaquim Mangala , Leroy Sane , Gabriel Jesus 
22539,Tottenham Hotspur,Southampton,5,2,1, Hugo Lloris , Serge Aurier , Davinson Sanchez , Jan Vertonghen , Danny Rose , Dele Alli , Eric Dier , Christian Eriksen , Son Heung-Min , Mousa Dembele , Harry Kane , Erik Lamela , Harry Winks , Moussa Sissoko , Fraser Forster , Jack Stephens , Wesley Hoedt , Maya Yoshida , Matt Targett , Sofiane Boufal , Pierre-Emile Hojbjerg , Oriol Romeu , Mario Lemina , Nathan Redmond , Shane Long , Sam McQueen , Dusan Tadic , Manolo Gabbiadini 
22540,Watford,Leicester City,2,1,1, Heurelho Gomes , Marvin Zeegelaar , Daryl Janmaat , Molla Wague , Christian Kabasele , Tom Cleverley , Abdoulaye Doucoure , Ben Watson , Andre Carrillo , Richarlison , Roberto Pereyra , Sebastian Prodl , Jerome Sinclair , Stefano Okaka , Kasper Schmeichel , Wes Morgan , Aleksandar Dragovic , Harry Maguire , Ben Chilwell , Shinji Okazaki , Andy King , Riyad Mahrez , Wilfred Ndidi , Marc Albrighton , Jamie Vardy , Demarai Gray , Islam Slimani , Leonardo Ulloa 
22541,West Bromwich Albion,Everton,0,0,0, Ben Foster , Jonny Evans , Ahmed Hegazi , Craig Dawson , Kieran Gibbs , Jake Livermore , Chris Brunt , Matt Phillips , Gareth Barry , Salomon Rondon , Jay Rodriguez , Grzegorz Krychowiak , James McClean , Hal Robson-Kanu , Jordan Pickford , Mason Holgate , Ashley Williams , Michael Keane , Cuco Martina , Jonjoe Kenny , Morgan Schneiderlin , Tom Davies , Gylfi Sigurdsson , Dominic Calvert-Lewin , Yannick Bolasie , Beni Baningime , Aaron Lennon , Oumar Niasse 
22542,AFC Bournemouth,Everton,2,1,1, Asmir Begovic , Steve Cook , Adam Smith , Nathan Ake , Simon Francis , Ryan Fraser , Lewis Cook , Dan Gosling , Jordon Ibe , Joshua King , Callum Wilson , Harry Arter , Benik Afobe , Lys Mousset , Jordan Pickford , Phil Jagielka , Cuco Martina , Jonjoe Kenny , Michael Keane , Idrissa Gueye , Morgan Schneiderlin , James McCarthy , Gylfi Sigurdsson , Dominic Calvert-Lewin , Aaron Lennon , Yannick Bolasie , Oumar Niasse , Wayne Rooney 
22543,Chelsea,Stoke City,5,0,1, Thibaut Courtois , Cesar Azpilicueta , Antonio Rudiger , Gary Cahill , Victor Moses , NGolo Kante , Marcos Alonso , Daniel Drinkwater , Pedro , Alvaro Morata , Willian , Davide Zappacosta , Tiemoue Bakayoko , Michy Batshuayi , Jack Butland , Geoff Cameron , Kevin Wimmer , Josh Tymon , Thomas Edwards , Mame Biram Diouf , Darren Fletcher , Ibrahim Afellay , Ramadan Sobhi , Charlie Adam , Saido Berahino , Eric Maxim Choupo-Moting , Julien Ngoy ,
22544,Crystal Palace,Manchester City,0,0,0, Wayne Hennessey , Timothy Fosu-Mensah , Patrick van Aanholt , Scott Dann , James Tomkins , Yohan Cabaye , Jairo Riedewald , Luka Milivojevic , Wilfried Zaha , Andros Townsend , Christian Benteke , Martin Kelly , Jason Puncheon  , Chung-Yong Lee  , Ederson , Eliaquim Mangala , Nicolas Otamendi , Kyle Walker , Danilo , Ilkay Gundogan , Fernandinho , Kevin De Bruyne  , Leroy Sane , Gabriel Jesus , Bernardo Silva , Yaya Toure , Raheem Sterling , Sergio Aguero 
22545,Huddersfield Town,Burnley,0,0,0, Jonas Lossl , Scott Malone , Florent Hadergjonaj , Zanka , Christopher Schindler , Tom Ince , Jonathan Hogg , Aaron Mooy , Rajiv van La Parra , Collin Quaner , Laurent Depoitre , Tommy Smith , Danny Williams , Joe Lolley , Nick Pope , Phil Bardsley , Kevin Long , Ben Mee , Charlie Taylor , Scott Arfield , Jack Cork , Johann Gudmundsson , Steven Defour , Jeff Hendrick , Ashley Barnes , Nahki Wells , Sam Vokes ,
22546,Liverpool,Leicester City,2,1,1, Loris Karius , Dejan Lovren , Andrew Robertson , Joel Matip , Joseph Gomez , James Milner , Emre Can , Coutinho , Roberto Firmino , Sadio Mane , Mohamed Salah , Ragnar Klavan , Alex Oxlade-Chamberlain , Georginio Wijnaldum , Kasper Schmeichel , Daniel Amartey , Christian Fuchs , Wes Morgan , Harry Maguire , Riyad Mahrez , Marc Albrighton , Vicente Iborra , Wilfred Ndidi , Jamie Vardy , Demarai Gray , Matty James , Islam Slimani , Shinji Okazaki 
22547,Manchester United,Southampton,0,0,0, David de Gea , Phil Jones , Luke Shaw , Ashley Young , Victor Lindelof , Juan Mata , Nemanja Matic , Jesse Lingard , Henrikh Mkhitaryan , Paul Pogba , Romelu Lukaku , Marcus Rashford , Anthony Martial ,, Alex McCarthy , Wesley Hoedt , Sam McQueen , Maya Yoshida , Jack Stephens , James Ward-Prowse , Dusan Tadic , Pierre-Emile Hojbjerg , Sofiane Boufal , Oriol Romeu , Shane Long , Mario Lemina , Nathan Redmond , Manolo Gabbiadini 
22548,Newcastle United,Brighton and Hove Albion,0,0,0, Karl Darlow , DeAndre Yedlin , Ciaran Clark , Paul Dummett , Jamaal Lascelles , Christian Atsu , Mikel Merino , Isaac Hayden , Matt Ritchie , Joselu , Dwight Gayle , Jonjo Shelvey , Jacob Murphy , Ayoze Perez , Mat Ryan , Shane Duffy , Gaetan Bong , Bruno , Lewis Dunk , Anthony Knockaert , Davy Propper , Solly March , Dale Stephens , Pascal Gross , Glenn Murray , Tomer Hemed ,,
22549,Tottenham Hotspur,West Ham United,1,1,0, Hugo Lloris , Serge Aurier , Ben Davies , Davinson Sanchez , Jan Vertonghen , Dele Alli , Moussa Sissoko , Son Heung-Min , Christian Eriksen , Eric Dier , Harry Kane , Erik Lamela , Victor Wanyama , Fernando Llorente , Adrian , Declan Rice , Winston Reid , Angelo Ogbonna , Arthur Masuaku , Pablo Zabaleta , Mark Noble , Cheikhou Kouyate , Pedro Obiang , Manuel Lanzini , Chicharito , Andre Ayew , Andy Carroll ,
22550,Watford,Swansea City,1,2,-1, Heurelho Gomes , Daryl Janmaat , Christian Kabasele , Molla Wague , Marvin Zeegelaar , Ben Watson , Richarlison , Abdoulaye Doucoure , Tom Cleverley , Andre Carrillo , Stefano Okaka , Sebastian Prodl , Roberto Pereyra , Andre Gray , Lukasz Fabianski , Federico Fernandez , Kyle Naughton , Alfie Mawson , Martin Olsson , Renato Sanches , Sam Clucas , Tom Carroll , Roque Mesa , Jordan Ayew , Tammy Abraham , Nathan Dyer , Luciano Narsingh , Oliver McBurnie 
22551,West Bromwich Albion,Arsenal,1,1,0, Ben Foster , Jonny Evans , Ahmed Hegazi , Craig Dawson , Kieran Gibbs , Matt Phillips , Chris Brunt , Gareth Barry , Jake Livermore , Jay Rodriguez , Hal Robson-Kanu , Allan Nyom , James McClean , Grzegorz Krychowiak , Petr Cech , Laurent Koscielny , Shkodran Mustafi , Calum Chambers , Jack Wilshere , Granit Xhaka , Hector Bellerin , Sead Kolasinac , Alexis Sanchez , Alexandre Lacazette , Alex Iwobi , Per Mertesacker , Ainsley Maitland-Niles , Danny Welbeck 
22552,Arsenal,Chelsea,2,2,0, Petr Cech , Rob Holding , Shkodran Mustafi , Calum Chambers , Ainsley Maitland-Niles , Granit Xhaka , Hector Bellerin , Jack Wilshere , Alexis Sanchez , Mesut Ozil , Alexandre Lacazette , Danny Welbeck , Theo Walcott ,, Thibaut Courtois , Gary Cahill , Andreas Christensen , Cesar Azpilicueta , NGolo Kante , Marcos Alonso , Cesc Fabregas , Tiemoue Bakayoko , Victor Moses , Eden Hazard , Alvaro Morata , Davide Zappacosta , Daniel Drinkwater , Willian 
22553,Brighton and Hove Albion,AFC Bournemouth,2,2,0, Mat Ryan , Lewis Dunk , Shane Duffy , Ezequiel Schelotto , Markus Suttner , Davy Propper , Anthony Knockaert , Jose Izquierdo , Dale Stephens , Pascal Gross , Glenn Murray , Bruno , Isaiah Brown ,, Asmir Begovic , Charlie Daniels , Steve Cook , Adam Smith , Simon Francis , Lewis Cook , Harry Arter , Jordon Ibe , Marc Pugh , Callum Wilson , Benik Afobe , Nathan Ake , Dan Gosling , Lys Mousset 
22554,Burnley,Liverpool,1,2,-1, Nick Pope , James Tarkowski , Ben Mee , Charlie Taylor , Phil Bardsley , Scott Arfield , Jack Cork , Steven Defour , Johann Gudmundsson , Ashley Barnes , Jeff Hendrick , Nahki Wells , Sam Vokes ,, Simon Mignolet , Dejan Lovren , Ragnar Klavan , Trent Alexander-Arnold , Joseph Gomez , Adam Lallana , Alex Oxlade-Chamberlain  , Georginio Wijnaldum , Emre Can , Sadio Mane , Dominic Solanke , James Milner , Joel Matip  , Roberto Firmino 
22555,Everton,Manchester United,0,2,-1, Jordan Pickford , Cuco Martina , Michael Keane , Ashley Williams , Mason Holgate , Morgan Schneiderlin , Tom Davies , Nikola Vlasic , Yannick Bolasie , Wayne Rooney , Oumar Niasse , Aaron Lennon , James McCarthy , Dominic Calvert-Lewin , David de Gea , Marcos Rojo , Luke Shaw , Phil Jones , Victor Lindelof , Ander Herrera , Nemanja Matic , Paul Pogba , Jesse Lingard , Anthony Martial , Juan Mata  , Daley Blind , Axel Tuanzebe  , Marcus Rashford 
22556,Leicester City,Huddersfield Town,3,0,1, Kasper Schmeichel , Wes Morgan , Harry Maguire , Daniel Amartey , Christian Fuchs , Wilfred Ndidi , Riyad Mahrez , Marc Albrighton , Matty James , Islam Slimani , Shinji Okazaki , Aleksandar Dragovic , Demarai Gray , Adrien Silva , Jonas Lossl , Zanka , Tommy Smith , Chris Lowe , Christopher Schindler , Aaron Mooy , Danny Williams , Joe Lolley , Rajiv van La Parra , Tom Ince , Steve Mounie , Scott Malone , Laurent Depoitre , Collin Quaner 
22557,Manchester City,Watford,3,1,1, Ederson , Nicolas Otamendi , Fabian Delph , Kyle Walker , John Stones , Fernandinho , David Silva , Kevin De Bruyne , Leroy Sane , Sergio Aguero , Raheem Sterling , Danilo , Yaya Toure , Bernardo Silva , Heurelho Gomes , Daryl Janmaat , Christian Kabasele , Marvin Zeegelaar , Molla Wague , Richarlison , Ben Watson , Andre Carrillo , Abdoulaye Doucoure , Etienne Capoue , Andre Gray , Roberto Pereyra , Tom Cleverley , Jerome Sinclair 
22558,Southampton,Crystal Palace,1,2,-1, Alex McCarthy , Ryan Bertrand , Jack Stephens , Maya Yoshida , Jeremy Pied , Oriol Romeu , Dusan Tadic , James Ward-Prowse , Sofiane Boufal , Pierre-Emile Hojbjerg , Shane Long , Steven Davis , Nathan Redmond , Manolo Gabbiadini , Wayne Hennessey , Martin Kelly , Timothy Fosu-Mensah , Jeffrey Schlupp , James Tomkins , Yohan Cabaye , Luka Milivojevic , James McArthur , Wilfried Zaha , Andros Townsend , Christian Benteke , Patrick van Aanholt , Bakary Sako ,
22559,Stoke City,Newcastle United,0,1,-1, Jack Butland , Kevin Wimmer , Thomas Edwards , Kurt Zouma , Erik Pieters , Joe Allen , Geoff Cameron , Charlie Adam , Xherdan Shaqiri , Eric Maxim Choupo-Moting , Peter Crouch , Mame Biram Diouf , Saido Berahino ,, Karl Darlow , Javier Manquillo , Ciaran Clark , DeAndre Yedlin , Jamaal Lascelles , Mohamed Diame , Matt Ritchie , Jonjo Shelvey , Christian Atsu , Jacob Murphy , Ayoze Perez , Paul Dummett , Isaac Hayden , Dwight Gayle 
22560,Swansea City,Tottenham Hotspur,0,2,-1, Lukasz Fabianski , Alfie Mawson , Mike van der Hoorn , Angel Rangel , Federico Fernandez , Martin Olsson , Sam Clucas , Renato Sanches , Tom Carroll , Nathan Dyer , Jordan Ayew , Luciano Narsingh , Wayne Routledge , Oliver McBurnie , Hugo Lloris , Davinson Sanchez , Ben Davies , Kieran Trippier , Jan Vertonghen , Erik Lamela , Dele Alli , Christian Eriksen , Eric Dier , Son Heung-Min , Fernando Llorente , Moussa Sissoko , Victor Wanyama , Harry Kane 
22561,West Ham United,West Bromwich Albion,2,1,1, Adrian , Aaron Cresswell , Angelo Ogbonna , Winston Reid , Arthur Masuaku , Pedro Obiang , Pablo Zabaleta , Cheikhou Kouyate , Marko Arnautovic , Manuel Lanzini , Andy Carroll , Mark Noble , Declan Rice , Chicharito , Ben Foster , Jonny Evans , Craig Dawson , Kieran Gibbs , Ahmed Hegazi , James McClean , Jake Livermore , Grzegorz Krychowiak , Claudio Yacob , Jay Rodriguez , Salomon Rondon , Oliver Burke , Gareth Barry , Hal Robson-Kanu 
22562,AFC Bournemouth,Arsenal,2,1,1, Asmir Begovic , Steve Cook , Simon Francis , Nathan Ake , Adam Smith , Charlie Daniels , Lewis Cook , Dan Gosling , Ryan Fraser , Jordon Ibe , Callum Wilson  , Marc Pugh , Lys Mousset , Benik Afobe  , Petr Cech , Calum Chambers , Shkodran Mustafi , Rob Holding , Jack Wilshere , Hector Bellerin , Ainsley Maitland-Niles , Granit Xhaka , Danny Welbeck , Alexandre Lacazette , Alex Iwobi , Aaron Ramsey , Theo Walcott ,
22563,Chelsea,Leicester City,0,0,0, Thibaut Courtois , Antonio Rudiger , Gary Cahill , Cesar Azpilicueta , Cesc Fabregas , Victor Moses , Tiemoue Bakayoko , Marcos Alonso , NGolo Kante , Eden Hazard , Alvaro Morata , Andreas Christensen , Willian , Pedro , Kasper Schmeichel , Harry Maguire , Daniel Amartey , Ben Chilwell , Aleksandar Dragovic , Wilfred Ndidi , Marc Albrighton , Riyad Mahrez , Matty James , Shinji Okazaki , Jamie Vardy , Christian Fuchs , Vicente Iborra , Demarai Gray 
22564,Crystal Palace,Burnley,1,0,1, Wayne Hennessey , Patrick van Aanholt , Timothy Fosu-Mensah , Martin Kelly , James Tomkins , James McArthur , Wilfried Zaha , Luka Milivojevic , Jairo Riedewald , Christian Benteke , Bakary Sako ,,,, Nick Pope , Phil Bardsley , Ben Mee , Charlie Taylor , James Tarkowski , Johann Gudmundsson , Jeff Hendrick , Steven Defour , Ashley Barnes , Jack Cork , Sam Vokes , Georges-Kevin Nkoudou , Nahki Wells ,
22565,Huddersfield Town,West Ham United,1,4,-1, Jonas Lossl , Tommy Smith , Zanka , Scott Malone , Christopher Schindler , Aaron Mooy , Jonathan Hogg , Tom Ince , Rajiv van La Parra , Joe Lolley , Laurent Depoitre , Terence Kongolo , Alex Pritchard ,, Adrian , James Collins , Angelo Ogbonna , Aaron Cresswell , Cheikhou Kouyate , Mark Noble , Arthur Masuaku , Pedro Obiang , Pablo Zabaleta , Manuel Lanzini , Marko Arnautovic , Declan Rice , Andre Ayew ,
22566,Liverpool,Manchester City,4,3,1, Loris Karius , Andrew Robertson , Joel Matip , Dejan Lovren , Joseph Gomez , Georginio Wijnaldum , Emre Can , Alex Oxlade-Chamberlain , Sadio Mane  , Mohamed Salah , Roberto Firmino , James Milner , Ragnar Klavan  , Adam Lallana , Ederson , Kyle Walker , Fabian Delph , John Stones , Nicolas Otamendi , Ilkay Gundogan , Kevin De Bruyne , Fernandinho , Sergio Aguero , Raheem Sterling , Leroy Sane , Danilo , Bernardo Silva ,
22567,Manchester United,Stoke City,3,0,1, David de Gea , Antonio Valencia , Phil Jones , Luke Shaw , Chris Smalling , Paul Pogba , Nemanja Matic , Jesse Lingard , Juan Mata , Anthony Martial , Romelu Lukaku , Marouane Fellaini , Scott McTominay , Marcus Rashford , Jack Butland , Josh Tymon , Kurt Zouma , Bruno Martins Indi , Moritz Bauer , Xherdan Shaqiri , Darren Fletcher , Eric Maxim Choupo-Moting , Joe Allen , Stephen Ireland , Peter Crouch , Kevin Wimmer , Mame Biram Diouf , Ramadan Sobhi 
22568,Newcastle United,Swansea City,1,1,0, Karl Darlow , DeAndre Yedlin , Paul Dummett , Jamaal Lascelles , Ciaran Clark , Ayoze Perez , Christian Atsu , Jonjo Shelvey , Mohamed Diame , Matt Ritchie , Dwight Gayle , Mikel Merino , Joselu ,, Lukasz Fabianski , Kyle Bartley , Alfie Mawson , Mike van der Hoorn , Martin Olsson , Tom Carroll , Nathan Dyer , Sam Clucas , Ki Sung-yueng , Oliver McBurnie , Jordan Ayew , Connor Roberts , Luciano Narsingh , Wilfried Bony 
22569,Tottenham Hotspur,Everton,4,0,1, Hugo Lloris , Serge Aurier , Ben Davies , Jan Vertonghen , Davinson Sanchez , Son Heung-Min , Mousa Dembele , Christian Eriksen , Dele Alli , Eric Dier , Harry Kane , Erik Lamela , Moussa Sissoko , Victor Wanyama , Jordan Pickford , Mason Holgate , Cuco Martina , Jonjoe Kenny , Phil Jagielka , Yannick Bolasie , Gylfi Sigurdsson , Idrissa Gueye , James McCarthy , Wayne Rooney , Cenk Tosun , Morgan Schneiderlin , Aaron Lennon , Dominic Calvert-Lewin 
22570,Watford,Southampton,2,2,0, Heurelho Gomes , Daryl Janmaat , Marvin Zeegelaar , Christian Kabasele , Molla Wague , Richarlison , Tom Cleverley , Abdoulaye Doucoure , Andre Carrillo , Ben Watson , Andre Gray , Roberto Pereyra , Troy Deeney , Stefano Okaka , Alex McCarthy , Wesley Hoedt , Jack Stephens , Ryan Bertrand , Cedric Soares , Steven Davis , Oriol Romeu , James Ward-Prowse  , Dusan Tadic  , Pierre-Emile Hojbjerg , Shane Long , Josh Sims  , Sofiane Boufal  , Mario Lemina 
22571,West Bromwich Albion,Brighton and Hove Albion,2,0,1, Ben Foster , Kieran Gibbs , Jonny Evans , Craig Dawson , Ahmed Hegazi , Grzegorz Krychowiak , Matt Phillips , Gareth Barry , Chris Brunt , Jay Rodriguez , Salomon Rondon , Gareth McAuley , Allan Nyom , Jake Livermore , Mat Ryan , Lewis Dunk , Bruno , Gaetan Bong , Shane Duffy , Jose Izquierdo , Dale Stephens , Anthony Knockaert , Davy Propper , Pascal Gross , Glenn Murray , Beram Kayal , Solly March , Sam Baldock 
22572,Arsenal,Crystal Palace,4,1,1, Petr Cech , Laurent Koscielny , Shkodran Mustafi , Hector Bellerin , Nacho Monreal , Mohamed Elneny , Jack Wilshere , Alex Iwobi , Mesut Ozil , Granit Xhaka , Alexandre Lacazette , Sead Kolasinac , Ainsley Maitland-Niles , Reiss Nelson , Wayne Hennessey , Timothy Fosu-Mensah , James Tomkins , Patrick van Aanholt , Martin Kelly , Wilfried Zaha , Luka Milivojevic , James McArthur , Yohan Cabaye , Christian Benteke , Bakary Sako , Jairo Riedewald ,,
22573,Brighton and Hove Albion,Chelsea,0,4,-1, Mat Ryan , Lewis Dunk , Markus Suttner , Shane Duffy , Ezequiel Schelotto , Connor Goldson , Dale Stephens , Pascal Gross , Davy Propper , Solly March , Tomer Hemed , Beram Kayal , Glenn Murray , Jose Izquierdo , Willy Caballero , Andreas Christensen , Antonio Rudiger , Cesar Azpilicueta , Tiemoue Bakayoko , Victor Moses , Marcos Alonso , NGolo Kante , Michy Batshuayi , Willian , Eden Hazard , Davide Zappacosta , David Luiz , Charly Musonda 
22574,Burnley,Manchester United,0,1,-1, Nick Pope , James Tarkowski , Ben Mee , Charlie Taylor , Phil Bardsley , Jack Cork , Scott Arfield , Steven Defour , Johann Gudmundsson , Jeff Hendrick , Ashley Barnes , Georges-Kevin Nkoudou , Sam Vokes , Nahki Wells , David de Gea , Antonio Valencia , Chris Smalling , Ashley Young , Phil Jones , Jesse Lingard , Nemanja Matic , Paul Pogba , Anthony Martial  , Romelu Lukaku , Juan Mata , Marouane Fellaini , Ander Herrera  , Marcus Rashford 
22575,Everton,West Bromwich Albion,1,1,0, Jordan Pickford , Jonjoe Kenny , Cuco Martina , Ashley Williams , Mason Holgate , James McCarthy , Theo Walcott , Nikola Vlasic , Morgan Schneiderlin , Gylfi Sigurdsson , Cenk Tosun , Yannick Bolasie , Oumar Niasse , Wayne Rooney , Ben Foster , Ahmed Hegazi , Kieran Gibbs , Craig Dawson , Jonny Evans , Matt Phillips , Chris Brunt , Grzegorz Krychowiak , Gareth Barry , Jay Rodriguez , Salomon Rondon , Gareth McAuley , James McClean , Jake Livermore 
22576,Leicester City,Watford,2,0,1, Kasper Schmeichel , Ben Chilwell , Aleksandar Dragovic , Harry Maguire , Daniel Amartey , Wilfred Ndidi , Matty James , Marc Albrighton , Riyad Mahrez , Shinji Okazaki , Jamie Vardy , Demarai Gray , Adrien Silva ,, Orestis Karnezis , Daryl Janmaat , Marvin Zeegelaar , Christian Kabasele , Molla Wague , Andre Carrillo , Ben Watson , Abdoulaye Doucoure , Roberto Pereyra , Richarlison , Troy Deeney , Sebastian Prodl , Andre Gray , Stefano Okaka 
22577,Manchester City,Newcastle United,3,1,1, Ederson , John Stones , Nicolas Otamendi , Oleksandr Zinchenko , Kyle Walker , David Silva , Fernandinho , Kevin De Bruyne , Sergio Aguero , Leroy Sane , Raheem Sterling , Bernardo Silva , Brahim Diaz ,, Karl Darlow , Javier Manquillo , Ciaran Clark , Paul Dummett , Isaac Hayden , Jamaal Lascelles , Christian Atsu , Jonjo Shelvey , Mohamed Diame , Jacob Murphy , Joselu , DeAndre Yedlin , Ayoze Perez , Dwight Gayle 
22578,Southampton,Tottenham Hotspur,1,1,0, Alex McCarthy , Cedric Soares , Jack Stephens , Wesley Hoedt , Ryan Bertrand , James Ward-Prowse , Mario Lemina , Oriol Romeu , Dusan Tadic , Pierre-Emile Hojbjerg , Manolo Gabbiadini , Sofiane Boufal , Steven Davis , Michael Obafemi , Michel Vorm , Davinson Sanchez , Serge Aurier , Ben Davies , Jan Vertonghen , Moussa Sissoko , Dele Alli , Eric Dier , Son Heung-Min , Mousa Dembele , Harry Kane , Kieran Trippier , Erik Lamela , Victor Wanyama 
22579,Stoke City,Huddersfield Town,2,0,1, Jack Butland , Erik Pieters , Kurt Zouma , Ryan Shawcross , Moritz Bauer , Xherdan Shaqiri , Joe Allen , Darren Fletcher , Charlie Adam , Eric Maxim Choupo-Moting  , Mame Biram Diouf , Geoff Cameron , Ramadan Sobhi  , Peter Crouch , Jonas Lossl , Florent Hadergjonaj , Zanka , Scott Malone , Christopher Schindler , Tom Ince , Aaron Mooy , Alex Pritchard , Jonathan Hogg , Rajiv van La Parra , Steve Mounie , Abdelhamid Sabiri , Laurent Depoitre , Collin Quaner 
22580,Swansea City,Liverpool,1,0,1, Lukasz Fabianski , Kyle Naughton , Federico Fernandez , Mike van der Hoorn , Martin Olsson , Alfie Mawson , Sam Clucas , Leroy Fer , Ki Sung-yueng , Nathan Dyer , Jordan Ayew , Tom Carroll , Wilfried Bony ,, Loris Karius , Virgil van Dijk , Joseph Gomez , Joel Matip , Andrew Robertson , Emre Can , Mohamed Salah , Georginio Wijnaldum , Sadio Mane , Alex Oxlade-Chamberlain , Roberto Firmino , Adam Lallana , Danny Ings ,
22581,West Ham United,AFC Bournemouth,1,1,0, Adrian , Angelo Ogbonna , Aaron Cresswell  , James Collins , Pedro Obiang , Pablo Zabaleta , Arthur Masuaku , Mark Noble , Cheikhou Kouyate , Marko Arnautovic , Manuel Lanzini , Sam Byram  , Declan Rice , Chicharito , Asmir Begovic , Nathan Ake , Simon Francis , Steve Cook , Adam Smith , Charlie Daniels , Dan Gosling , Lewis Cook , Jordon Ibe , Ryan Fraser , Callum Wilson , Junior Stanislas , Joshua King ,
22582,Huddersfield Town,Liverpool,0,3,-1, Jonas Lossl , Christopher Schindler , Florent Hadergjonaj , Terence Kongolo , Zanka , Chris Lowe , Aaron Mooy , Jonathan Hogg , Philip Billing , Steve Mounie , Laurent Depoitre , Rajiv van La Parra , Tom Ince , Collin Quaner , Loris Karius , Dejan Lovren , Joseph Gomez , Joel Matip , Andrew Robertson , Jordan Henderson , Emre Can , James Milner , Mohamed Salah , Sadio Mane , Roberto Firmino , Alex Oxlade-Chamberlain , Georginio Wijnaldum , Dominic Solanke 
22583,Swansea City,Arsenal,3,1,1, Lukasz Fabianski , Alfie Mawson , Mike van der Hoorn , Martin Olsson , Federico Fernandez , Kyle Naughton , Sam Clucas  , Nathan Dyer , Leroy Fer , Ki Sung-yueng , Jordan Ayew , Tom Carroll , Wayne Routledge  , Wilfried Bony , Petr Cech , Hector Bellerin , Laurent Koscielny , Nacho Monreal , Shkodran Mustafi , Granit Xhaka , Aaron Ramsey , Mohamed Elneny , Alex Iwobi , Mesut Ozil , Alexandre Lacazette , Henrikh Mkhitaryan , Olivier Giroud ,
