match_id,home_team,away_team,home_goals,away_goals,result,home_player1,home_player2,home_player3,home_player4,home_player5,home_player6,home_player7,home_player8,home_player9,home_player10,home_player11,home_player12,home_player13,home_player14,away_player1,away_player2,away_player3,away_player4,away_player5,away_player6,away_player7,away_player8,away_player9,away_player10,away_player11,away_player12,away_player13,away_player14
38466,Newcastle United,Wolverhampton WanderersWOL,1,2,-1, Martin Dubravka , Ciaran Clark , Federico Fernández , Jamaal Lascelles , Christian Atsu , Matt Ritchie , Ki Sung-yueng , Mohamed Diamé , DeAndre Yedlin , Salomón Rondón , Ayoze Pérez , Javier Manquillo , Kenedy , Joselu , Rui Patrício , Ryan Bennett , Willy Boly , Conor Coady , Matt Doherty , Romain Saïss , Rúben Vinagre , Rúben Neves , Hélder Costa , Adama Traoré , Diogo Jota , João Moutinho , Morgan Gibbs-White , Raúl Jiménez 
38467,West Ham United,Crystal Palace,3,2,1, Lukasz Fabianski , Pablo Zabaleta , Fabián Balbuena , Arthur Masuaku , Issa Diop , Felipe Anderson , Robert Snodgrass , Declan Rice , Mark Noble , Chicharito , Lucas Pérez , Pedro Obiang , Grady Diangana , Andy Carroll , Wayne Hennessey , Aaron Wan-Bissaka , Mamadou Sakho , Patrick van Aanholt , James Tomkins , Luka Milivojevic , James McArthur , Max Meyer , Cheikhou Kouyaté , Andros Townsend , Wilfried Zaha , Jeffrey Schlupp , Jason Puncheon , Jordan Ayew 
38468,Brighton and Hove Albion,Chelsea,1,2,-1, Mat Ryan , Lewis Dunk , Bernardo , Leon Balogun , Martín Montoya , Anthony Knockaert , Solly March , Davy Pröpper , Dale Stephens , Pascal Groß , Glenn Murray , Yves Bissouma , Florin Andone , Jürgen Locadia , Kepa Arrizabalaga , Antonio Rüdiger , David Luiz , Marcos Alonso , César Azpilicueta , Mateo Kovacic , Jorginho , NGolo Kanté , Pedro , Eden Hazard , Willian , Ruben Loftus-Cheek , Ross Barkley , Olivier Giroud 
38469,Crystal Palace,Leicester City,1,0,1, Vicente Guaita , Aaron Wan-Bissaka , Martin Kelly , Mamadou Sakho , Patrick van Aanholt , James McArthur , Max Meyer  , Luka Milivojevic , Cheikhou Kouyaté , Jordan Ayew , Andros Townsend , Jeffrey Schlupp , Jason Puncheon  , Alexander Sørloth , Kasper Schmeichel , Ricardo Pereira , Harry Maguire , Wes Morgan , Christian Fuchs , Nampalys Mendy , Demarai Gray , Wilfred Ndidi , Marc Albrighton , James Maddison , Jamie Vardy , Rachid Ghezzal , Shinji Okazaki , Kelechi Iheanacho 
38470,FulhamFUL,West Ham United,0,2,-1, Sergio Rico , Joe Bryan , Denis Odoi , Tim Ream , Alfie Mawson , Tom Cairney , Calum Chambers , André Schürrle , Jean Michael Seri , Aleksandar Mitrovic , Aboubakar Kamara , Cyrus Christie , Stefan Johansen , Neeskens Kebano , Lukasz Fabianski , Fabián Balbuena , Issa Diop , Arthur Masuaku , Pablo Zabaleta , Declan Rice , Robert Snodgrass , Mark Noble , Felipe Anderson , Chicharito , Michail Antonio , Pedro Obiang , Grady Diangana , Andy Carroll 
38471,Huddersfield Town,Newcastle United,0,1,-1, Jonas Lössl , Terence Kongolo , Christopher Schindler , Zanka , Chris Löwe , Jonathan Hogg , Juninho Bacuna , Florent Hadergjonaj , Philip Billing , Laurent Depoitre , Alex Pritchard , Erik Durm , Ramadan Sobhi , Isaac Mbenza , Martin Dubravka , Fabian Schär , Ciaran Clark , Jamaal Lascelles , Mohamed Diamé , Kenedy , Ki Sung-yueng , Javier Manquillo , Christian Atsu , Salomón Rondón , Ayoze Pérez , Paul Dummett , Matt Ritchie , Isaac Hayden 
38472,Liverpool,Manchester United,3,1,1, Alisson , Nathaniel Clyne , Andrew Robertson , Dejan Lovren , Virgil van Dijk , Sadio Mané , Fabinho , Naby Keita , Georginio Wijnaldum , Roberto Firmino , Mohamed Salah , Jordan Henderson , Xherdan Shaqiri ,, David de Gea , Eric Bailly , Ashley Young , Matteo Darmian , Victor Lindelöf , Ander Herrera , Nemanja Matic , Marcus Rashford , Diogo Dalot , Jesse Lingard , Romelu Lukaku , Juan Mata , Marouane Fellaini , Anthony Martial 
38473,Manchester City,Everton,3,1,1, Ederson , Nicolás Otamendi , Fabian Delph , Aymeric Laporte , Kyle Walker , Fernandinho , Ilkay Gündogan , Bernardo Silva , Gabriel Jesus , Riyad Mahrez , Leroy Sané , Kevin De Bruyne , Raheem Sterling ,, Jordan Pickford , Michael Keane , Kurt Zouma , Lucas Digne , Seamus Coleman , Yerry Mina , Gylfi Sigurdsson , Bernard , André Gomes , Richarlison , Dominic Calvert-Lewin , Tom Davies , Ademola Lookman , Theo Walcott 
38474,Southampton,Arsenal,3,2,1, Alex McCarthy , Jan Bednarek , Maya Yoshida , Jannik Vestergaard , Matt Targett , Yan Valery , Oriol Romeu , Pierre-Emile Højbjerg , Danny Ings , Nathan Redmond , Stuart Armstrong  , Tyreke Johnson  , Charlie Austin , Shane Long , Bernd Leno , Stephan Lichtsteiner , Granit Xhaka , Laurent Koscielny , Lucas Torreira , Héctor Bellerín , Nacho Monreal , Matteo Guendouzi , Henrikh Mkhitaryan , Alex Iwobi , Pierre-Emerick Aubameyang , Mesut Özil , Ainsley Maitland-Niles , Alexandre Lacazette 
38475,Tottenham Hotspur,Burnley,1,0,1, Hugo Lloris , Kieran Trippier , Ben Davies , Danny Rose , Toby Alderweireld , Dele Alli , Moussa Sissoko , Lucas Moura , Erik Lamela , Oliver Skipp , Harry Kane , Christian Eriksen , Son Heung-Min , Fernando Llorente , Joe Hart , Ben Mee , Charlie Taylor , James Tarkowski , Kevin Long , Phil Bardsley , Robbie Brady  , Jack Cork , Aaron Lennon  , Ashley Westwood , Ashley Barnes , Jeff Hendrick  , Chris Wood , Sam Vokes  
38476,Watford,Cardiff CityCAR,3,2,1, Ben Foster , Kiko Femenía , Christian Kabasele , Craig Cathcart , José Holebas , Ken Sema , Roberto Pereyra , Domingos Quina , Abdoulaye Doucouré , Troy Deeney , Gerard Deulofeu , Tom Cleverley , Stefano Okaka , Isaac Success , Neil Etheridge , Joe Bennett , Sol Bamba , Sean Morrison , Bruno Ecuele Manga , Víctor Camarasa , Aron Gunnarsson , Josh Murphy , Harry Arter , David Junior Hoilett , Callum Paterson , Lee Peltier , Bobby De Cordova-Reid , Nathaniel Mendez-Laing 
38477,Wolverhampton WanderersWOL,AFC Bournemouth,2,0,1, Rui Patrício , Ryan Bennett , Conor Coady , Willy Boly , João Moutinho , Rúben Neves , Matt Doherty , Jonny , Raúl Jiménez , Diogo Jota , Morgan Gibbs-White , Romain Saïss , Hélder Costa , Ivan Cavaleiro , Asmir Begovic , Tyrone Mings , Steve Cook , Nathan Aké , Jordon Ibe , Charlie Daniels , Jefferson Lerma , Andrew Surman , Ryan Fraser , Junior Stanislas , Joshua King , Diego Rico , Callum Wilson , Lys Mousset 
38478,Arsenal,Burnley,3,1,1, Bernd Leno , Nacho Monreal , Ainsley Maitland-Niles , Sokratis , Sead Kolasinac , Mesut Özil , Matteo Guendouzi , Granit Xhaka , Mohamed Elneny , Alexandre Lacazette , Pierre-Emerick Aubameyang , Stephan Lichtsteiner , Alex Iwobi , Lucas Torreira , Joe Hart , Ben Mee , Charlie Taylor , Phil Bardsley , James Tarkowski , Kevin Long , Ashley Westwood , Jeff Hendrick , Jack Cork , Chris Wood , Ashley Barnes , Matthew Lowton , Matej Vydra , Sam Vokes 
38479,AFC Bournemouth,Brighton and Hove Albion,2,0,1, Asmir Begovic , Steve Cook , Nathan Aké , Simon Francis , Charlie Daniels , Jefferson Lerma , Junior Stanislas , Andrew Surman , David Brooks  , Joshua King , Callum Wilson , Jordon Ibe  , Ryan Fraser , Lys Mousset , Mat Ryan , Martín Montoya , Lewis Dunk , Leon Balogun , Bernardo , Davy Pröpper , Solly March , Pascal Groß , Jürgen Locadia , Yves Bissouma , Florin Andone , Gaëtan Bong , Anthony Knockaert , Glenn Murray 
38480,Cardiff CityCAR,Manchester United,1,5,-1, Neil Etheridge , Bruno Ecuele Manga , Sean Morrison , Greg Cunningham , Sol Bamba , Aron Gunnarsson , Víctor Camarasa , Harry Arter , Josh Murphy , David Junior Hoilett , Callum Paterson , Kadeem Harris , Joe Ralls , Kenneth Zohore , David de Gea , Phil Jones , Luke Shaw , Ashley Young , Victor Lindelöf , Paul Pogba , Ander Herrera , Nemanja Matic , Anthony Martial , Marcus Rashford , Jesse Lingard , Marouane Fellaini , Fred , Andreas Pereira 
38481,Chelsea,Leicester City,0,1,-1, Kepa Arrizabalaga , César Azpilicueta , Marcos Alonso , David Luiz , Antonio Rüdiger , NGolo Kanté , Mateo Kovacic , Jorginho , Pedro , Eden Hazard , Willian , Ruben Loftus-Cheek , Cesc Fàbregas , Olivier Giroud , Kasper Schmeichel , Ben Chilwell , Ricardo Pereira , Harry Maguire , Wes Morgan , Wilfred Ndidi , Nampalys Mendy , Hamza Choudhury , Marc Albrighton , Jamie Vardy , James Maddison , Demarai Gray , Kelechi Iheanacho ,
38482,Everton,Tottenham Hotspur,2,6,-1, Jordan Pickford , Lucas Digne , Seamus Coleman , Michael Keane , Kurt Zouma , André Gomes , Gylfi Sigurdsson , Theo Walcott , Richarlison , Tom Davies , Dominic Calvert-Lewin , Morgan Schneiderlin , Bernard , Cenk Tosun , Hugo Lloris , Kieran Trippier , Toby Alderweireld , Davinson Sánchez , Ben Davies , Dele Alli , Moussa Sissoko , Christian Eriksen , Harry Winks , Son Heung-Min , Harry Kane , Lucas Moura , Erik Lamela , Oliver Skipp 
38483,Huddersfield Town,Southampton,1,3,-1, Jonas Lössl , Terence Kongolo , Zanka , Christopher Schindler , Juninho Bacuna , Florent Hadergjonaj , Chris Löwe , Philip Billing , Alex Pritchard , Isaac Mbenza , Steve Mounie , Erik Durm , Elias Kachunga , Collin Quaner , Alex McCarthy , Jannik Vestergaard , Jan Bednarek , Maya Yoshida , Pierre-Emile Højbjerg , Yan Valery , Matt Targett , Oriol Romeu , Stuart Armstrong , Nathan Redmond , Danny Ings , Jack Stephens , Mario Lemina , Michael Obafemi 
38484,Manchester City,Crystal Palace,2,3,-1, Ederson , Kyle Walker , Nicolás Otamendi , Aymeric Laporte , Fabian Delph , Bernardo Silva , John Stones , Ilkay Gündogan , Gabriel Jesus , Raheem Sterling , Leroy Sané , Riyad Mahrez , Kevin De Bruyne , Sergio Agüero , Vicente Guaita , Aaron Wan-Bissaka , Mamadou Sakho , Patrick van Aanholt , James Tomkins , James McArthur , Andros Townsend , Luka Milivojevic , Jeffrey Schlupp , Max Meyer  , Wilfried Zaha , Jason Puncheon  , Jordan Ayew ,
38485,Newcastle United,FulhamFUL,0,0,0, Martin Dubravka , Jamaal Lascelles , Paul Dummett , Fabian Schär , Matt Ritchie , Javier Manquillo , Christian Atsu , Ayoze Pérez , Ki Sung-yueng , Mohamed Diamé , Salomón Rondón , DeAndre Yedlin , Kenedy ,, Sergio Rico , Tim Ream , Denis Odoi , Alfie Mawson , Joe Bryan , Cyrus Christie , Jean Michael Seri , Calum Chambers , André Schürrle , Tom Cairney , Aleksandar Mitrovic , Floyd Ayité , Aboubakar Kamara ,
38486,West Ham United,Watford,0,2,-1, Lukasz Fabianski , Fabián Balbuena , Pablo Zabaleta , Issa Diop , Arthur Masuaku , Declan Rice , Mark Noble , Robert Snodgrass , Felipe Anderson , Chicharito , Michail Antonio , Angelo Ogbonna , Grady Diangana , Andy Carroll , Ben Foster , Christian Kabasele , Kiko Femenía , Craig Cathcart , José Holebas , Etienne Capoue , Ken Sema , Roberto Pereyra , Abdoulaye Doucouré , Gerard Deulofeu  , Troy Deeney , Adrian Mariappa  , Tom Cleverley , Isaac Success 
38487,Wolverhampton WanderersWOL,Liverpool,0,2,-1, Rui Patrício , Conor Coady , Ryan Bennett , Willy Boly , Romain Saïss , Matt Doherty , Rúben Neves , Jonny , Raúl Jiménez , João Moutinho , Adama Traoré , Rúben Vinagre , Morgan Gibbs-White , Ivan Cavaleiro , Alisson , Dejan Lovren , James Milner , Andrew Robertson , Virgil van Dijk , Sadio Mané , Jordan Henderson , Roberto Firmino , Naby Keita , Fabinho , Mohamed Salah , Nathaniel Clyne , Adam Lallana , Georginio Wijnaldum 
38488,Brighton and Hove Albion,Arsenal,1,1,0, Mat Ryan , Martín Montoya , Bernardo , Leon Balogun , Shane Duffy , Dale Stephens , Jürgen Locadia , Pascal Groß , Solly March , Davy Pröpper , Glenn Murray , Anthony Knockaert , Florin Andone ,, Bernd Leno , Stephan Lichtsteiner , Sead Kolasinac , Laurent Koscielny , Sokratis , Lucas Torreira , Granit Xhaka , Mesut Özil , Matteo Guendouzi , Pierre-Emerick Aubameyang , Alexandre Lacazette , Aaron Ramsey , Ainsley Maitland-Niles , Alex Iwobi 
38489,Burnley,Everton,1,5,-1, Joe Hart , Ben Mee , Charlie Taylor , James Tarkowski , Matthew Lowton , Ben Gibson , Jeff Hendrick , Ashley Westwood , Jack Cork , Ashley Barnes , Sam Vokes , Johann Gudmundsson , Chris Wood , Dwight McNeil , Jordan Pickford , Kurt Zouma , Michael Keane , Yerry Mina , André Gomes , Gylfi Sigurdsson , Lucas Digne , Seamus Coleman , Bernard , Dominic Calvert-Lewin , Theo Walcott , Tom Davies , Idrissa Gueye , Richarlison 
38490,Crystal Palace,Cardiff CityCAR,0,0,0, Vicente Guaita , Patrick van Aanholt , Mamadou Sakho , James Tomkins , Aaron Wan-Bissaka , Cheikhou Kouyaté , Luka Milivojevic , James McArthur , Max Meyer , Andros Townsend , Wilfried Zaha , Connor Wickham ,,, Neil Etheridge , Lee Peltier , Sol Bamba , Joe Bennett , Bruno Ecuele Manga , Sean Morrison , David Junior Hoilett  , Víctor Camarasa  , Joe Ralls , Kadeem Harris , Bobby De Cordova-Reid , Harry Arter  , Aron Gunnarsson  ,
38491,FulhamFUL,Wolverhampton WanderersWOL,1,1,0, Sergio Rico , Alfie Mawson , Denis Odoi , Tim Ream , Jean Michael Seri , Calum Chambers , Cyrus Christie , Joe Bryan , Aleksandar Mitrovic , Aboubakar Kamara , André Schürrle , Ryan Sessegnon , Kevin McDonald , Tom Cairney , Rui Patrício , Willy Boly , Conor Coady , Ryan Bennett , Matt Doherty , João Moutinho , Romain Saïss , Jonny , Morgan Gibbs-White , Adama Traoré , Raúl Jiménez , Rúben Vinagre , Ivan Cavaleiro , Hélder Costa 
38492,Leicester City,Manchester City,2,1,1, Kasper Schmeichel , Ben Chilwell , Ricardo Pereira , Harry Maguire , Wes Morgan , Nampalys Mendy , Hamza Choudhury , Wilfred Ndidi , Marc Albrighton , Jamie Vardy , James Maddison , Danny Simpson , Demarai Gray , Shinji Okazaki , Ederson , Danilo , Aymeric Laporte , Fabian Delph , John Stones , Kevin De Bruyne , Ilkay Gündogan , Bernardo Silva , Sergio Agüero , Leroy Sané , Raheem Sterling , Riyad Mahrez , David Silva ,
38493,Liverpool,Newcastle United,4,0,1, Alisson , Dejan Lovren , Virgil van Dijk , Andrew Robertson , Trent Alexander-Arnold , Roberto Firmino , Sadio Mané , Xherdan Shaqiri , Georginio Wijnaldum , Jordan Henderson , Mohamed Salah , Nathaniel Clyne , Fabinho , Daniel Sturridge , Martin Dubravka , DeAndre Yedlin , Matt Ritchie , Federico Fernández , Paul Dummett , Jamaal Lascelles , Mohamed Diamé , Kenedy , Isaac Hayden , Joselu , Yoshinori Muto , Sean Longstaff , Jacob Murphy ,
38494,Manchester United,Huddersfield Town,3,1,1, David de Gea , Luke Shaw , Phil Jones , Victor Lindelöf , Diogo Dalot , Juan Mata , Nemanja Matic , Paul Pogba , Jesse Lingard , Fred , Marcus Rashford , Ashley Young , Angel Gomes , Ander Herrera , Jonas Lössl , Erik Durm , Christopher Schindler , Terence Kongolo , Zanka , Alex Pritchard , Elias Kachunga , Florent Hadergjonaj , Isaac Mbenza , Philip Billing , Laurent Depoitre , Chris Löwe , Steve Mounie , Collin Quaner 
38495,Southampton,West Ham United,1,2,-1, Alex McCarthy , Jan Bednarek , Jannik Vestergaard , Maya Yoshida , Yan Valery , Oriol Romeu , Matt Targett , Mario Lemina , Danny Ings , Stuart Armstrong , Nathan Redmond , Mohamed Elyounoussi , Charlie Austin , Shane Long , Lukasz Fabianski , Aaron Cresswell , Angelo Ogbonna , Michail Antonio , Issa Diop , Declan Rice , Pedro Obiang , Robert Snodgrass  , Felipe Anderson , Grady Diangana , Lucas Pérez , Arthur Masuaku  , Mark Noble , Andy Carroll 
38496,Tottenham Hotspur,AFC Bournemouth,5,0,1, Hugo Lloris , Juan Foyth , Danny Rose , Toby Alderweireld , Kyle Walker-Peters , Lucas Moura , Moussa Sissoko , Christian Eriksen , Son Heung-Min , Harry Winks , Harry Kane , Ben Davies , Oliver Skipp , Fernando Llorente , Asmir Begovic , Charlie Daniels , Nathan Aké , Simon Francis  , Steve Cook , Jefferson Lerma , Junior Stanislas , Ryan Fraser , David Brooks , Andrew Surman , Callum Wilson , Diego Rico  , Lys Mousset , Joshua King 
38497,Watford,Chelsea,1,2,-1, Ben Foster , Christian Kabasele , Kiko Femenía , José Holebas , Craig Cathcart , Etienne Capoue , Ken Sema , Roberto Pereyra , Abdoulaye Doucouré , Troy Deeney , Gerard Deulofeu , Adrian Mariappa , Domingos Quina , Isaac Success , Kepa Arrizabalaga , César Azpilicueta , David Luiz , Antonio Rüdiger , Marcos Alonso , Mateo Kovacic , Jorginho , NGolo Kanté , Eden Hazard , Pedro , Willian , Emerson , Ross Barkley , Callum Hudson-Odoi 
38498,Brighton and Hove Albion,Everton,1,0,1, David Button , Lewis Dunk , Shane Duffy , Martín Montoya , Bernardo , Pascal Groß , Jürgen Locadia , Davy Pröpper , Solly March , Dale Stephens , Florin Andone , Glenn Murray ,,, Jordan Pickford , Yerry Mina , Michael Keane , Kurt Zouma , Lucas Digne , André Gomes , Seamus Coleman , Idrissa Gueye , Theo Walcott , Bernard , Richarlison , Gylfi Sigurdsson , Dominic Calvert-Lewin , Oumar Niasse 
38499,Burnley,West Ham United,2,0,1, Tom Heaton , Phil Bardsley , Ben Mee , James Tarkowski , Charlie Taylor , Jack Cork , Ashley Westwood , Johann Gudmundsson , Dwight McNeil , Chris Wood  , Ashley Barnes , Sam Vokes  ,,, Lukasz Fabianski , Michail Antonio , Angelo Ogbonna , Issa Diop , Aaron Cresswell , Robert Snodgrass , Declan Rice , Felipe Anderson , Mark Noble , Marko Arnautovic , Lucas Pérez , Grady Diangana , Xande Silva , Andy Carroll 
38500,Crystal Palace,Chelsea,0,1,-1, Vicente Guaita , Aaron Wan-Bissaka , Patrick van Aanholt , James Tomkins , Mamadou Sakho , James McArthur , Luka Milivojevic , Andros Townsend , Jeffrey Schlupp , Cheikhou Kouyaté , Wilfried Zaha , Max Meyer , Connor Wickham ,, Kepa Arrizabalaga , David Luiz , César Azpilicueta , Marcos Alonso , Antonio Rüdiger , Ross Barkley , Jorginho , NGolo Kanté , Willian , Olivier Giroud , Eden Hazard , Emerson , Mateo Kovacic , Álvaro Morata 
38501,FulhamFUL,Huddersfield Town,1,0,1, Sergio Rico , Alfie Mawson , Tim Ream , Denis Odoi , Joe Bryan , Cyrus Christie , Jean Michael Seri , Calum Chambers , Luciano Vietto , Tom Cairney , Aleksandar Mitrovic , Maxime Le Marchand , Ryan Sessegnon , Aboubakar Kamara , Jonas Lössl , Christopher Schindler , Terence Kongolo , Zanka , Chris Löwe , Jonathan Hogg , Florent Hadergjonaj , Erik Durm , Philip Billing , Alex Pritchard , Steve Mounie , Elias Kachunga , Laurent Depoitre ,
38502,Leicester City,Cardiff CityCAR,0,1,-1, Kasper Schmeichel , Harry Maguire , Ben Chilwell , Ricardo Pereira , Çaglar Söyüncü , Marc Albrighton , James Maddison , Demarai Gray , Wilfred Ndidi , Nampalys Mendy , Jamie Vardy , Rachid Ghezzal , Shinji Okazaki , Kelechi Iheanacho , Neil Etheridge , Sol Bamba , Greg Cunningham , Bruno Ecuele Manga , Sean Morrison , Harry Arter  , Víctor Camarasa , Aron Gunnarsson , David Junior Hoilett , Josh Murphy , Callum Paterson , Lee Peltier  , Kadeem Harris , Bobby De Cordova-Reid 
